employee_id,employee_name,gender,age,department,role,joining_date,tenure_years,performance_score,salary,bonus,training_hours,attrition_status,manager_id
EMP-14340,James Anderson,Male,37,Sales,Sales Manager,2012-09-20,12.3,0.54,127479.38,23073.77,71,False,EMP-10985
EMP-14341,Richard Hill,Male,34,IT,Software Engineer,2014-07-28,10.4,0.55,73545.59,4706.92,48,False,EMP-11405
EMP-14342,Jeffrey Martin,Male,37,Sales,Senior Sales Executive,2019-12-26,5.0,0.74,84018.36,10418.28,91,False,EMP-10873
EMP-14343,James Flores,Male,47,Sales,Junior Sales Executive,2014-12-29,10.0,0.3,59806.25,2631.47,86,False,EMP-12689
EMP-14344,Amanda Thomas,Female,42,Operations,Senior Operations Analyst,2015-09-04,9.3,0.51,76146.29,7690.78,99,False,EMP-12464
EMP-14345,Kenneth Robinson,Male,34,HR,HR Business Partner,2014-05-28,10.6,0.36,59242.88,2891.05,39,False,EMP-12654
EMP-14346,Amanda Robinson,Female,46,Operations,Operations Analyst,2010-06-02,14.6,0.64,56612.72,4030.83,91,False,EMP-12696
EMP-14347,Barbara White,Female,36,Sales,Business Development Executive,2013-09-19,11.3,0.6,78275.15,5322.71,88,False,EMP-10092
EMP-14348,Richard Rodriguez,Male,40,IT,DevOps Manager,2015-07-01,9.5,0.88,112356.13,26066.62,71,False,EMP-10142
EMP-14349,Brian Clark,Male,48,Sales,Business Development Executive,2013-06-02,11.6,0.33,63230.89,2933.91,54,False,EMP-14616
EMP-14350,Laura Thompson,Female,43,Sales,Sales Executive,2011-10-10,13.2,0.43,68938.68,3750.26,47,False,EMP-11529
EMP-14351,Andrew Garcia,Male,57,Operations,Administrative Assistant,2011-01-09,14.0,0.33,38467.84,1784.91,36,False,EMP-11036
EMP-14352,Jennifer Sanchez,Female,55,Marketing,Content Manager,2013-01-27,11.9,0.56,50452.19,3269.3,106,False,EMP-13788
EMP-14353,Rebecca Scott,Female,31,Finance,Budget Analyst,2014-11-27,10.1,0.42,57822.04,3099.26,45,False,EMP-13117
EMP-14354,Steven Flores,Male,54,Sales,Junior Sales Executive,2015-01-16,10.0,0.54,53544.96,3384.04,63,True,EMP-10342
EMP-14355,David Moore,Male,30,Sales,Sales Associate,2015-08-22,9.4,0.57,50102.35,3286.71,55,True,EMP-14954
EMP-14356,Anthony Moore,Male,54,IT,IT Support Specialist,2013-03-27,11.8,0.76,52189.86,4216.94,82,False,EMP-11282
EMP-14357,Jacob Williams,Male,56,IT,Software Engineer,2014-06-07,10.6,0.66,66415.16,4835.02,112,False,EMP-12085
EMP-14358,Mark Taylor,Male,39,Marketing,Marketing Director,2010-12-23,14.0,0.68,192535.21,38892.11,80,False,EMP-10699
EMP-14359,George Davis,Male,43,Sales,Account Executive,2012-12-21,12.0,0.58,76848.28,5102.73,52,False,EMP-12784
EMP-14360,Nancy White,Female,32,HR,Senior Recruiter,2011-03-29,13.8,0.6,88915.89,9780.75,88,False,EMP-14290
EMP-14361,Jeffrey Davis,Male,60,Sales,Junior Sales Executive,2020-03-29,4.8,0.71,40780.29,3131.93,58,False,EMP-13504
EMP-14362,David Wilson,Male,47,IT,Software Engineer,2011-03-13,13.8,0.56,65634.64,4253.12,90,False,EMP-12705
EMP-14363,Amanda Garcia,Female,38,Sales,Sales Associate,2011-06-21,13.5,0.31,44417.04,1989.88,76,False,EMP-11882
EMP-14364,James Perez,Male,38,Marketing,Social Media Manager,2014-11-03,10.2,0.4,70897.42,3686.67,58,False,EMP-12144
EMP-14365,Mark Jones,Male,40,Sales,Account Executive,2014-05-01,10.7,0.34,69118.36,3262.39,67,False,EMP-13372
EMP-14366,Mary King,Female,40,Finance,VP of Finance,2014-09-12,10.3,0.8,226273.86,79195.85,97,False,EMP-10224
EMP-14367,Richard Martinez,Male,45,Sales,Senior Account Executive,2018-11-06,6.2,0.64,74494.4,8492.36,53,False,EMP-10692
EMP-14368,Ronald Ramirez,Male,37,Finance,Chief Financial Officer,2011-11-24,13.1,0.87,248320.01,91257.6,77,False,
EMP-14369,Michelle Young,Female,51,Sales,Senior Sales Executive,2018-01-31,6.9,0.52,76198.49,7772.25,51,False,EMP-11029
EMP-14370,John Davis,Male,55,Sales,Senior Sales Executive,2013-01-14,12.0,0.75,110046.74,13755.84,114,False,EMP-10871
EMP-14371,Kenneth White,Male,34,Marketing,Marketing Specialist,2012-04-28,12.7,0.66,59203.48,4310.01,70,False,EMP-10741
EMP-14372,Elizabeth Scott,Female,49,Sales,Junior Sales Executive,2015-07-03,9.5,0.16,56990.21,1869.28,82,True,EMP-11161
EMP-14373,Lisa Johnson,Female,28,Marketing,Social Media Manager,2015-03-10,9.8,0.36,54674.42,2668.11,97,False,EMP-12137
EMP-14374,Dorothy Miller,Female,46,Sales,Regional Sales Manager,2010-08-25,14.4,0.69,132908.85,27046.95,84,False,EMP-13773
EMP-14375,Michelle Thomas,Female,23,Finance,Senior Accountant,2012-05-30,12.6,0.45,78610.57,7468.0,64,False,EMP-14680
EMP-14376,Deborah Wilson,Female,60,Sales,Business Development Executive,2015-03-01,9.8,0.36,82138.88,4008.38,45,False,EMP-10304
EMP-14377,Anthony Flores,Male,44,Sales,Business Development Executive,2014-12-10,10.1,0.45,56744.32,3177.68,45,False,EMP-14720
EMP-14378,John Robinson,Male,51,Marketing,Digital Marketing Manager,2015-04-17,9.7,0.58,123643.74,23121.38,107,False,EMP-13951
EMP-14379,Rebecca Moore,Female,46,IT,Senior Data Engineer,2015-08-13,9.4,0.59,84839.76,9247.53,103,False,EMP-13729
EMP-14380,Edward Flores,Male,46,Operations,Operations Analyst,2016-06-16,8.5,0.55,56012.53,3584.8,79,False,EMP-14460
EMP-14381,George Johnson,Male,38,Finance,Financial Analyst,2012-01-14,13.0,0.41,57343.69,3027.75,96,False,EMP-14758
EMP-14382,Thomas Flores,Male,46,Operations,Senior Process Manager,2010-06-04,14.6,0.52,68546.59,6991.75,100,False,EMP-11739
EMP-14383,William Brown,Male,42,Marketing,Marketing Manager,2010-06-26,14.5,0.65,129632.85,25602.49,60,False,EMP-14841
EMP-14384,Matthew Davis,Male,34,Sales,Sales Associate,2015-02-12,9.9,0.56,50399.0,3265.86,54,True,EMP-12018
EMP-14385,Joseph Johnson,Male,49,Finance,Senior Financial Analyst,2012-03-26,12.8,0.36,86054.31,7400.67,75,False,EMP-13797
EMP-14386,Jacob Gonzalez,Male,35,HR,HR Specialist,2017-10-22,7.2,0.57,49965.74,3277.75,61,False,EMP-12230
EMP-14387,James Young,Male,49,Sales,Sales Manager,2020-03-06,4.8,0.27,122820.17,17256.23,74,False,EMP-14183
EMP-14388,Karen Hernandez,Female,38,Marketing,Social Media Manager,2016-10-13,8.2,0.71,52972.05,4068.25,78,False,EMP-12560
EMP-14389,Paul White,Male,40,Operations,Administrative Assistant,2013-02-10,11.9,0.45,50331.79,2818.58,101,False,EMP-10865
EMP-14390,Jessica Nguyen,Female,31,Marketing,Marketing Specialist,2012-06-05,12.6,0.57,63146.7,4142.42,51,False,EMP-14306
EMP-14391,Andrew Davis,Male,54,Sales,Senior Account Executive,2013-03-01,11.8,0.31,77060.2,6241.88,57,False,EMP-14832
EMP-14392,Sandra Rodriguez,Female,49,Operations,Operations Analyst,2015-09-18,9.3,0.55,50179.05,3211.46,73,False,EMP-14315
EMP-14393,Linda Wright,Other,24,Finance,Controller,2013-09-16,11.3,0.76,164298.8,35159.94,88,False,EMP-11621
EMP-14394,Jennifer Allen,Female,38,HR,HR Coordinator,2019-11-19,5.1,0.78,49603.45,4087.32,104,False,EMP-14145
EMP-14395,George Clark,Male,52,Finance,Senior Accountant,2011-01-17,14.0,0.77,73383.1,9319.65,68,False,EMP-10826
EMP-14396,Linda Lewis,Female,34,Sales,Account Executive,2018-05-11,6.6,0.56,78898.7,5112.64,56,False,EMP-13923
EMP-14397,Sandra Wilson,Female,34,IT,Senior Software Engineer,2012-03-16,12.8,0.76,86807.18,10937.7,106,False,EMP-12085
EMP-14398,Andrew Lopez,Male,56,Sales,Sales Executive,2015-09-06,9.3,0.64,83774.42,5964.74,99,False,EMP-10649
EMP-14399,Daniel Flores,Male,47,Sales,Junior Sales Executive,2012-03-16,12.8,0.42,60776.18,3257.6,97,False,EMP-12664
EMP-14400,Richard Sanchez,Male,29,IT,Senior Software Engineer,2012-07-28,12.4,0.41,86015.25,7827.39,76,False,EMP-13963
EMP-14401,Melissa Nguyen,Female,27,HR,HR Specialist,2013-02-17,11.9,0.34,69419.5,3276.6,77,False,EMP-10081
EMP-14402,Donna Smith,Female,50,Sales,Sales Executive,2012-11-20,12.1,0.35,80352.76,3856.93,65,False,EMP-14430
EMP-14403,Kimberly Wright,Female,40,Operations,Senior Operations Analyst,2012-07-09,12.5,0.59,77300.68,8425.77,93,False,EMP-13236
EMP-14404,Anthony Garcia,Male,22,Operations,Logistics Coordinator,2011-09-17,13.3,0.58,70802.9,4701.31,104,False,EMP-13462
EMP-14405,Betty Lopez,Female,45,HR,HR Director,2015-05-01,9.7,0.79,177491.7,38781.94,70,False,EMP-10605
EMP-14406,Jessica Young,Female,46,IT,QA Engineer,2010-06-04,14.6,0.56,60215.4,3901.96,75,False,EMP-14722
EMP-14407,Elizabeth Thomas,Female,52,Finance,FP&A Manager,2013-09-20,11.3,0.33,126576.17,18923.14,52,False,EMP-14245
EMP-14408,Emily Hernandez,Female,41,Sales,Sales Executive,2011-04-01,13.8,0.62,68839.17,4791.21,67,False,EMP-14096
EMP-14409,Lisa Garcia,Female,43,Sales,Sales Director,2010-04-05,14.7,0.41,182005.89,29393.95,68,False,EMP-13363
EMP-14410,Brian Thompson,Male,26,HR,HR Specialist,2015-12-03,9.1,0.83,53762.0,4645.04,95,False,EMP-13661
EMP-14411,Laura Johnson,Female,42,HR,HR Business Partner,2015-04-08,9.7,0.35,71331.78,3423.93,52,False,EMP-10377
EMP-14412,Laura Robinson,Female,23,IT,Senior Software Engineer,2016-12-30,8.0,0.77,87376.78,11096.85,89,False,EMP-10910
EMP-14413,David Martin,Male,47,Sales,Regional Sales Manager,2012-12-15,12.0,0.56,139782.37,25719.96,88,False,EMP-14164
EMP-14414,Daniel Smith,Male,43,Sales,Sales Executive,2014-01-21,10.9,0.62,55418.21,3857.11,67,False,EMP-11707
EMP-14415,Anthony Hernandez,Other,35,Sales,Sales Associate,2015-07-13,9.5,0.37,56531.15,2803.95,38,False,EMP-10639
EMP-14416,Ryan Walker,Male,60,Finance,Senior Accountant,2017-01-20,7.9,0.43,89677.7,8340.03,63,False,EMP-14407
EMP-14417,John Flores,Male,33,Finance,Budget Analyst,2011-04-06,13.7,0.48,55927.71,3266.18,48,False,EMP-14799
EMP-14418,Charles Moore,Male,30,IT,Software Engineer,2013-03-29,11.8,0.42,75768.19,4061.17,63,False,EMP-10045
EMP-14419,Susan White,Female,49,Sales,Junior Sales Executive,2013-06-26,11.5,0.33,47447.9,2201.58,90,False,EMP-10734
EMP-14420,Paul Taylor,Male,55,Finance,FP&A Manager,2012-07-04,12.5,0.74,96190.17,20296.13,94,False,EMP-10555
EMP-14421,Rebecca Thomas,Female,47,HR,HR Coordinator,2017-12-09,7.1,0.42,49042.64,2628.69,70,False,EMP-14290
EMP-14422,Emily Gonzalez,Female,30,Sales,Account Executive,2019-07-16,5.5,0.58,61816.69,4104.63,78,False,EMP-14578
EMP-14423,Dorothy Moore,Female,30,Operations,Logistics Coordinator,2014-07-03,10.5,0.41,52058.63,2748.7,70,True,EMP-11670
EMP-14424,Robert Walker,Male,46,IT,Software Engineer,2013-01-17,12.0,0.28,71701.79,3040.16,82,False,EMP-11677
EMP-14425,Robert Jackson,Male,36,Marketing,Content Manager,2014-09-14,10.3,0.5,76044.49,4562.67,59,False,EMP-12925
EMP-14426,Cynthia Lee,Female,60,Sales,Senior Account Executive,2015-01-07,10.0,0.63,73522.29,8308.02,93,False,EMP-13837
EMP-14427,Rebecca Anderson,Female,34,Finance,Finance Director,2011-09-10,13.3,0.75,172354.88,36625.41,80,False,EMP-14366
EMP-14428,Thomas Martinez,Male,55,Operations,Operations Manager,2013-03-15,11.8,0.77,121959.67,26282.31,102,False,EMP-13399
EMP-14429,Donald Perez,Male,39,IT,DevOps Engineer,2010-01-22,14.9,0.38,73784.07,3718.72,42,False,EMP-13158
EMP-14430,Deborah Harris,Female,47,Sales,Sales Manager,2013-05-07,11.7,0.75,112677.23,23943.91,89,False,EMP-13517
EMP-14431,Joshua Lopez,Male,31,Operations,Operations Director,2011-12-27,13.0,0.77,152307.84,32822.34,85,False,EMP-10817
EMP-14432,Rebecca Allen,Other,39,Marketing,Marketing Coordinator,2012-02-20,12.9,0.66,51473.22,3747.25,101,False,EMP-13744
EMP-14433,Margaret Clark,Female,38,IT,DevOps Engineer,2016-02-18,8.9,0.56,69939.94,4532.11,94,False,EMP-14000
EMP-14434,Richard Robinson,Male,49,IT,Senior Data Engineer,2011-11-01,13.2,0.65,99266.5,11415.65,78,False,EMP-13427
EMP-14435,Edward Allen,Male,39,Marketing,Social Media Manager,2016-07-27,8.4,0.86,73964.89,6568.08,65,False,EMP-11050
EMP-14436,Elizabeth Thomas,Female,45,Operations,Administrative Assistant,2013-10-18,11.2,0.65,39237.96,2825.13,100,False,EMP-11718
EMP-14437,Kevin Thompson,Other,50,Sales,Business Development Executive,2013-05-29,11.6,0.57,74517.8,4888.37,76,False,EMP-12456
EMP-14438,Matthew Jackson,Male,56,Sales,Sales Executive,2016-02-10,8.9,0.53,59781.43,3730.36,65,False,EMP-11843
EMP-14439,Dorothy Taylor,Female,27,Operations,Logistics Coordinator,2011-08-30,13.3,0.16,61258.39,2009.28,61,True,EMP-10930
EMP-14440,Jennifer Brown,Female,48,Operations,Senior Process Manager,2019-09-28,5.3,0.69,74171.07,8826.36,79,False,EMP-12578
EMP-14441,Jeffrey Torres,Male,46,Finance,Junior Analyst,2019-04-30,5.7,0.82,55033.68,4710.88,81,False,EMP-12246
EMP-14442,Jason Moore,Male,32,Operations,Senior Process Manager,2019-01-25,5.9,0.7,83359.41,10003.13,101,False,EMP-14428
EMP-14443,David Brown,Male,59,Operations,Logistics Coordinator,2015-12-03,9.1,0.55,65252.9,4176.19,80,False,EMP-14260
EMP-14444,Susan Flores,Female,40,Sales,Account Executive,2014-09-27,10.3,0.29,67013.39,2894.98,73,False,EMP-14370
EMP-14445,Patricia Wright,Female,53,Marketing,Digital Marketing Manager,2017-12-13,7.0,0.59,115870.28,21841.55,63,False,EMP-10797
EMP-14446,Elizabeth Nguyen,Female,46,IT,IT Support Specialist,2017-12-04,7.1,0.21,47017.05,1730.23,57,False,EMP-10575
EMP-14447,Carol Sanchez,Female,42,Marketing,Senior Marketing Specialist,2011-11-09,13.1,0.36,69377.97,5966.51,92,False,EMP-10895
EMP-14448,Betty Nguyen,Female,49,IT,DevOps Engineer,2013-04-01,11.8,0.24,80737.72,3164.92,59,False,EMP-10211
EMP-14449,George King,Male,46,Operations,Administrative Assistant,2014-12-17,10.0,0.63,42375.98,2983.27,71,False,EMP-11991
EMP-14450,Andrew Flores,Male,35,Sales,Sales Associate,2010-08-14,14.4,0.51,51849.92,3152.48,58,False,EMP-14037
EMP-14451,Jacob Scott,Male,47,Sales,Sales Associate,2011-02-20,13.9,0.51,58967.64,3585.23,91,False,EMP-10860
EMP-14452,Donna Clark,Female,42,Operations,Process Coordinator,2010-12-23,14.0,0.58,55210.59,3665.98,70,False,EMP-10872
EMP-14453,Matthew Young,Male,29,IT,Software Engineer,2014-11-14,10.1,0.64,76101.31,5418.41,52,False,EMP-13651
EMP-14454,Amanda Miller,Female,38,IT,Software Engineer,2011-05-13,13.6,0.49,65587.42,3882.78,52,False,EMP-13530
EMP-14455,Joshua Torres,Male,50,IT,Data Engineer,2012-07-13,12.5,0.44,75444.38,4164.53,64,False,EMP-12489
EMP-14456,Dorothy Johnson,Female,53,IT,Senior DevOps Engineer,2014-02-18,10.9,0.45,94387.57,8966.82,87,False,EMP-13137
EMP-14457,Sarah Brown,Female,55,Finance,Finance Manager,2016-10-14,8.2,0.45,96085.88,16094.38,43,False,EMP-14073
EMP-14458,James Wright,Male,39,Operations,Operations Analyst,2011-07-29,13.4,0.5,52794.3,3167.66,80,False,EMP-14709
EMP-14459,Rebecca Wilson,Female,40,Sales,Business Development Executive,2014-06-16,10.5,0.4,60080.55,3124.19,75,False,EMP-10031
EMP-14460,Sandra Jackson,Female,34,Operations,Senior Operations Analyst,2014-02-14,10.9,0.26,70076.84,5325.84,52,False,EMP-11916
EMP-14461,Richard Young,Male,46,Operations,Operations Analyst,2014-04-24,10.7,0.52,61274.43,3774.5,60,False,EMP-10135
EMP-14462,Elizabeth Rodriguez,Female,34,Sales,Senior Account Executive,2017-07-04,7.5,0.69,72811.84,8664.61,103,False,EMP-14685
EMP-14463,Linda Perez,Female,42,Sales,Sales Executive,2011-02-19,13.9,0.21,74802.83,2752.74,89,False,EMP-11835
EMP-14464,Joseph Moore,Male,43,Operations,Operations Director,2013-08-21,11.4,0.86,178482.71,40872.54,117,False,EMP-10127
EMP-14465,Jason Flores,Male,30,Operations,Operations Associate,2012-07-15,12.5,0.26,43765.69,1785.64,85,False,EMP-14275
EMP-14466,Ashley Miller,Female,48,Finance,Budget Analyst,2013-07-03,11.5,0.54,74418.17,4703.23,74,False,EMP-10499
EMP-14467,Sandra Martin,Female,30,Finance,Financial Analyst,2015-07-11,9.5,0.45,75024.15,4201.35,75,False,EMP-10686
EMP-14468,Patricia Torres,Female,46,Operations,Operations Director,2016-12-20,8.0,0.4,183633.62,29381.38,90,False,EMP-13077
EMP-14469,Ashley Anderson,Female,31,IT,QA Engineer,2017-09-24,7.3,0.55,81558.64,5219.75,87,False,EMP-11677
EMP-14470,Amanda Thompson,Female,34,IT,Software Engineer,2013-01-19,11.9,0.18,81601.88,2807.1,62,False,EMP-10250
EMP-14471,Cynthia Jackson,Female,45,Sales,Business Development Executive,2014-06-10,10.6,0.35,70554.46,3386.61,59,False,EMP-13900
EMP-14472,Michael Rodriguez,Male,39,Sales,Business Development Executive,2014-01-27,10.9,0.35,79358.61,3809.21,95,False,EMP-11721
EMP-14473,Kevin Clark,Male,38,Marketing,Marketing Coordinator,2017-03-08,7.8,0.2,39210.31,1411.57,55,True,EMP-12207
EMP-14474,Amanda Wilson,Female,47,IT,IT Manager,2013-08-30,11.3,0.39,145070.02,22993.6,39,False,EMP-14121
EMP-14475,Nancy King,Female,33,IT,Data Engineer,2018-06-09,6.6,0.49,66006.44,3907.58,92,False,EMP-10998
EMP-14476,Betty Ramirez,Female,61,Marketing,Senior Marketing Specialist,2013-02-26,11.8,0.23,86514.23,6315.54,80,False,EMP-11218
EMP-14477,Joseph Hernandez,Male,46,Sales,Sales Executive,2011-10-22,13.2,0.64,76999.11,5482.34,97,False,EMP-10658
EMP-14478,Jessica Scott,Female,51,IT,Senior Data Engineer,2013-04-18,11.7,0.84,109942.27,14732.26,90,False,EMP-12848
EMP-14479,Andrew Nguyen,Male,29,Operations,Senior Process Manager,2011-06-02,13.6,0.66,90249.36,10468.93,95,False,EMP-13199
EMP-14480,Jeffrey Perez,Male,39,HR,HR Specialist,2016-10-21,8.2,0.79,56554.91,4705.37,62,False,EMP-11653
EMP-14481,Sarah Lopez,Female,44,IT,Data Engineer,2013-08-16,11.4,0.47,76749.04,4420.74,59,False,EMP-14582
EMP-14482,Jason Lewis,Male,43,HR,Recruiter,2017-04-18,7.7,0.57,52828.86,3465.57,74,False,EMP-13910
EMP-14483,Timothy Jackson,Male,47,Finance,Accountant,2011-09-12,13.3,0.36,70337.95,3432.49,78,False,EMP-14082
EMP-14484,Matthew Moore,Male,60,Operations,Supply Chain Manager,2012-03-14,12.8,0.81,105234.02,23309.34,82,False,EMP-12402
EMP-14485,Thomas White,Male,43,Marketing,Content Manager,2011-07-29,13.4,0.76,76509.89,6182.0,64,False,EMP-12832
EMP-14486,Cynthia Wright,Female,39,Finance,Accountant,2014-03-18,10.8,0.31,53390.5,2391.89,40,True,EMP-14888
EMP-14487,Cynthia Lopez,Female,34,Finance,Financial Analyst,2013-09-28,11.3,0.39,57019.37,2919.39,59,False,EMP-11367
EMP-14488,Kenneth King,Male,39,Sales,Junior Sales Executive,2013-11-18,11.1,0.28,54519.93,2311.65,56,True,EMP-13101
EMP-14489,Ronald Miller,Male,52,Marketing,Senior Content Manager,2015-09-10,9.3,0.75,71205.48,8900.68,64,False,EMP-11159
EMP-14490,Betty Miller,Female,25,IT,Senior Data Engineer,2012-10-05,12.2,0.61,110927.58,12312.96,59,False,EMP-14112
EMP-14491,Joshua Wilson,Male,48,Sales,Sales Executive,2011-05-19,13.6,0.28,59432.89,2519.95,35,False,EMP-14760
EMP-14492,Emily Harris,Female,52,IT,DevOps Engineer,2010-11-18,14.1,0.44,75507.84,4168.03,90,False,EMP-11848
EMP-14493,Daniel Flores,Other,32,Marketing,Marketing Specialist,2014-09-18,10.3,0.51,52582.15,3196.99,81,False,EMP-10741
EMP-14494,Kimberly White,Female,55,Operations,Operations Analyst,2015-07-31,9.4,0.58,65041.99,4318.79,87,False,EMP-14172
EMP-14495,Elizabeth King,Female,59,HR,Talent Acquisition Manager,2011-07-22,13.4,0.42,100161.35,16326.3,50,False,EMP-11485
EMP-14496,Brian Anderson,Male,43,IT,Senior Data Engineer,2017-03-02,7.8,0.6,77928.24,8572.11,108,False,EMP-11164
EMP-14497,Donna Smith,Female,47,Sales,Account Executive,2015-02-27,9.8,0.57,72404.53,4749.74,68,False,EMP-11356
EMP-14498,Lisa Lewis,Female,36,IT,Software Engineer,2013-09-30,11.3,0.15,62554.8,2001.75,84,False,EMP-10690
EMP-14499,James Scott,Male,48,Sales,Account Executive,2011-08-04,13.4,0.6,69801.77,4746.52,55,False,EMP-10259
EMP-14500,Steven Martin,Male,47,Sales,Sales Associate,2013-03-17,11.8,0.3,56529.9,2487.32,77,False,EMP-11328
EMP-14501,Donald Brown,Male,45,Sales,Junior Sales Executive,2011-05-03,13.7,0.26,55434.1,2261.71,80,True,EMP-12616
EMP-14502,Karen Scott,Female,36,Sales,Account Executive,2019-02-02,5.9,0.67,74723.38,5499.64,59,False,EMP-13504
EMP-14503,Melissa Moore,Female,36,Finance,Finance Manager,2012-11-03,12.2,0.47,135321.73,23072.35,53,False,EMP-13757
EMP-14504,Steven Moore,Male,58,Marketing,Content Writer,2014-06-16,10.5,0.43,43570.96,2370.26,97,False,EMP-13213
EMP-14505,Carol Hill,Female,38,Operations,Operations Analyst,2011-02-14,13.9,0.29,52272.28,2258.16,38,False,EMP-11824
EMP-14506,Deborah Perez,Female,50,IT,Software Engineer,2014-03-20,10.8,0.56,78760.04,5103.65,62,True,EMP-12645
EMP-14507,Dorothy Flores,Other,45,Finance,Junior Analyst,2019-02-26,5.8,0.36,52550.08,2564.44,43,False,EMP-11767
EMP-14508,Ronald Smith,Male,35,Sales,Senior Sales Executive,2011-04-06,13.7,0.28,88043.32,6867.38,52,False,EMP-10692
EMP-14509,Melissa Johnson,Female,33,Finance,Budget Analyst,2010-11-11,14.1,0.29,57569.98,2487.02,48,False,EMP-10618
EMP-14510,Dorothy Ramirez,Female,45,Sales,Senior Sales Executive,2015-02-02,9.9,0.54,108587.41,11293.09,53,False,EMP-11707
EMP-14511,Jacob Anderson,Male,46,Sales,Sales Executive,2016-11-18,8.1,0.31,59054.29,2645.63,47,False,EMP-11671
EMP-14512,Andrew Lopez,Male,43,Marketing,Senior Marketing Specialist,2013-11-21,11.1,0.51,98695.7,9968.27,51,False,EMP-13238
EMP-14513,Lisa Martinez,Female,38,HR,HR Specialist,2010-10-20,14.2,0.52,71417.06,4399.29,103,False,EMP-11708
EMP-14514,George King,Male,42,HR,Recruiter,2015-11-21,9.1,0.48,54083.63,3158.48,100,False,EMP-13367
EMP-14515,Kimberly Williams,Female,54,Marketing,Social Media Manager,2011-09-03,13.3,0.28,77788.58,3298.24,66,False,EMP-11553
EMP-14516,Deborah Rodriguez,Female,41,Finance,Junior Analyst,2015-12-09,9.1,0.62,49069.55,3415.24,57,False,EMP-14056
EMP-14517,Sarah Gonzalez,Female,26,Marketing,Content Manager,2015-04-14,9.7,0.56,67799.77,4393.43,100,False,EMP-10741
EMP-14518,Nancy Flores,Female,39,Sales,Senior Account Executive,2012-07-19,12.5,0.13,74257.93,4678.25,63,False,EMP-11671
EMP-14519,Paul Thomas,Male,32,Sales,Account Executive,2020-07-03,4.5,0.14,69877.8,2180.19,79,False,EMP-13671
EMP-14520,Melissa Gonzalez,Female,41,IT,DevOps Manager,2014-08-15,10.4,0.6,145026.38,27555.01,106,False,EMP-12174
EMP-14521,Edward Jackson,Male,47,Operations,Administrative Assistant,2014-07-18,10.5,0.3,51979.37,2287.09,40,False,EMP-13131
EMP-14522,Barbara Rodriguez,Female,45,Sales,Senior Sales Executive,2013-04-26,11.7,0.7,75217.56,9026.11,58,False,EMP-14302
EMP-14523,Richard Lewis,Male,27,Sales,Account Executive,2018-10-09,6.2,0.17,74035.26,2487.58,52,False,EMP-11314
